ACTION_LIST_ID,TIME_NEW,USER_NEW,VALUE,PREVIOUS_ACTION_LIST_ID,PREVIOUS_TIME_NEW,PREVIOUS_USER_NEW,PREIOUS_VALUE,TIMEDIFF_BETWEEN_TRANSACTIONS
688187,11/22/2010 15:47,OrderExecuter,2000,688170,11/22/2010 15:41,OrderExecuter,2000,0.004305556
692473,11/26/2010 15:15,OrderExecuter,0,692472,11/26/2010 15:09,OrderExecuter,1000,0.004293981
697022,12/5/2010 14:10,OrderExecuter,1000,697021,12/5/2010 14:04,OrderExecuter,0,0.004282407
696183,12/2/2010 16:42,OrderExecuter,2000,696181,12/2/2010 16:36,OrderExecuter,1000,0.004270833
367245,8/2/2009 16:11,OrderExecuter,1000,367242,8/2/2009 16:05,OrderExecuter,1000,0.004247685
693756,11/29/2010 21:44,OrderExecuter,0,693754,11/29/2010 21:38,OrderExecuter,2000,0.004247685
695475,12/1/2010 14:03,OrderExecuter,0,695471,12/1/2010 13:57,OrderExecuter,0,0.004224537
689704,11/24/2010 14:55,OrderExecuter,1000,689702,11/24/2010 14:49,OrderExecuter,2000,0.004212963
606653,8/16/2010 20:46,OrderExecuter,0,606651,8/16/2010 20:40,OrderExecuter,2000,0.004201389
485513,2/4/2010 9:07,OrderExecuter,2000,485422,2/4/2010 9:01,OrderExecuter,1000,0.004189815
511645,3/21/2010 13:03,OrderExecuter,1000,511644,3/21/2010 12:57,OrderExecuter,1000,0.004178241
694799,11/30/2010 20:32,OrderExecuter,0,694794,11/30/2010 20:26,OrderExecuter,2000,0.004178241
572817,6/23/2010 8:47,OrderExecuter,0,572793,6/23/2010 8:41,OrderExecuter,1000,0.004143519
694968,11/30/2010 22:50,OrderExecuter,0,694965,11/30/2010 22:44,OrderExecuter,5000,0.004097222
696923,12/4/2010 15:03,OrderExecuter,500,696922,12/4/2010 14:58,OrderExecuter,2000,0.004097222
404807,9/19/2009 10:39,OrderExecuter,0,404803,9/19/2009 10:33,OrderExecuter,1000,0.004074074
687939,11/22/2010 13:56,OrderExecuter,0,687921,11/22/2010 13:50,OrderExecuter,2500,0.0040625
688953,11/23/2010 14:18,OrderExecuter,0,688952,11/23/2010 14:12,OrderExecuter,500,0.004039352
693962,11/30/2010 9:21,OrderExecuter,0,693955,11/30/2010 9:15,OrderExecuter,0,0.004027778
630037,9/2/2010 12:10,OrderExecuter,0,630020,9/2/2010 12:05,OrderExecuter,2500,0.004016204
542102,5/3/2010 11:42,OrderExecuter,500,542079,5/3/2010 11:36,OrderExecuter,1000,0.003993056
487507,2/8/2010 19:44,OrderExecuter,0,487506,2/8/2010 19:38,OrderExecuter,1000,0.003969907
695581,12/1/2010 16:06,OrderExecuter,0,695566,12/1/2010 16:01,OrderExecuter,5000,0.003969907
652206,9/23/2010 12:07,OrderExecuter,0,652200,9/23/2010 12:01,OrderExecuter,500,0.003958333
697147,12/6/2010 7:38,OrderExecuter,2000,697146,12/6/2010 7:33,OrderExecuter,1000,0.003958333
696338,12/3/2010 8:33,OrderExecuter,2000,696337,12/3/2010 8:28,OrderExecuter,2000,0.003958333
639230,9/9/2010 12:25,OrderExecuter,0,639214,9/9/2010 12:19,OrderExecuter,2500,0.003946759
660318,10/1/2010 19:34,OrderExecuter,1000,660310,10/1/2010 19:28,OrderExecuter,0,0.003923611
692505,11/26/2010 16:03,OrderExecuter,0,692502,11/26/2010 15:57,OrderExecuter,2000,0.003912037
695202,12/1/2010 9:24,OrderExecuter,0,695195,12/1/2010 9:18,OrderExecuter,0,0.003912037
659160,9/30/2010 18:28,OrderExecuter,0,659157,9/30/2010 18:23,OrderExecuter,500,0.003888889
697208,12/6/2010 11:04,OrderExecuter,0,697205,12/6/2010 10:58,OrderExecuter,0,0.003888889
695434,12/1/2010 13:03,OrderExecuter,500,695433,12/1/2010 12:57,OrderExecuter,1000,0.003888889
697006,12/5/2010 12:18,OrderExecuter,0,697005,12/5/2010 12:13,OrderExecuter,0,0.003888889
695890,12/2/2010 9:18,OrderExecuter,1000,695877,12/2/2010 9:12,OrderExecuter,1000,0.003877315
685552,11/17/2010 16:27,OrderExecuter,0,685546,11/17/2010 16:21,OrderExecuter,2500,0.003854167
697119,12/5/2010 23:36,OrderExecuter,0,697118,12/5/2010 23:30,OrderExecuter,500,0.003854167
697181,12/6/2010 10:14,OrderExecuter,1000,697178,12/6/2010 10:08,OrderExecuter,2000,0.003854167
697074,12/5/2010 19:18,OrderExecuter,2500,697073,12/5/2010 19:13,OrderExecuter,2000,0.003854167
694632,11/30/2010 17:03,OrderExecuter,0,694623,11/30/2010 16:57,OrderExecuter,2500,0.003854167
697004,12/5/2010 12:13,OrderExecuter,0,697003,12/5/2010 12:07,OrderExecuter,2500,0.003831019
462230,12/31/2009 14:41,OrderExecuter,0,462224,12/31/2009 14:35,OrderExecuter,5000,0.00380787
365600,7/30/2009 15:31,OrderExecuter,0,365507,7/30/2009 15:25,OrderExecuter,1000,0.003796296
695755,12/1/2010 21:36,OrderExecuter,0,695752,12/1/2010 21:31,OrderExecuter,0,0.003796296
688906,11/23/2010 13:19,OrderExecuter,5000,688890,11/23/2010 13:14,OrderExecuter,1000,0.003796296
440713,11/18/2009 11:18,OrderExecuter,0,440689,11/18/2009 11:13,OrderExecuter,2000,0.003796296
421845,10/19/2009 9:33,OrderExecuter,0,421755,10/19/2009 9:27,OrderExecuter,500,0.003784722
695663,12/1/2010 18:00,OrderExecuter,0,695661,12/1/2010 17:55,OrderExecuter,2500,0.003784722
648297,9/16/2010 10:02,OrderExecuter,0,648284,9/16/2010 9:57,OrderExecuter,1000,0.003784722
525013,4/13/2010 10:24,OrderExecuter,0,525005,4/13/2010 10:18,OrderExecuter,1000,0.003784722
633254,9/5/2010 7:36,OrderExecuter,0,633171,9/5/2010 7:31,OrderExecuter,2000,0.003773148
695149,12/1/2010 8:43,OrderExecuter,0,695145,12/1/2010 8:38,OrderExecuter,5000,0.003761574
697115,12/5/2010 22:56,OrderExecuter,5000,697114,12/5/2010 22:51,OrderExecuter,2000,0.003761574
696838,12/3/2010 19:00,OrderExecuter,0,696837,12/3/2010 18:55,OrderExecuter,500,0.003715278
697053,12/5/2010 17:13,OrderExecuter,500,697052,12/5/2010 17:08,OrderExecuter,5000,0.003715278
693484,11/29/2010 14:36,OrderExecuter,0,693478,11/29/2010 14:31,OrderExecuter,0,0.003703704
697010,12/5/2010 12:28,OrderExecuter,0,697009,12/5/2010 12:23,OrderExecuter,2500,0.003703704
696819,12/3/2010 17:20,OrderExecuter,0,696816,12/3/2010 17:15,OrderExecuter,2000,0.003680556
676641,10/30/2010 18:51,OrderExecuter,0,676639,10/30/2010 18:46,OrderExecuter,500,0.003668981
696945,12/4/2010 17:54,OrderExecuter,0,696944,12/4/2010 17:49,OrderExecuter,1000,0.003657407
696996,12/5/2010 11:32,OrderExecuter,0,696995,12/5/2010 11:27,OrderExecuter,1000,0.003657407
696987,12/5/2010 10:33,OrderExecuter,2500,696986,12/5/2010 10:28,OrderExecuter,2500,0.003634259
695752,12/1/2010 21:31,OrderExecuter,0,695751,12/1/2010 21:26,OrderExecuter,2000,0.003622685
686517,11/19/2010 9:25,OrderExecuter,0,686515,11/19/2010 9:19,OrderExecuter,5000,0.003599537
694440,11/30/2010 14:18,OrderExecuter,0,694432,11/30/2010 14:13,OrderExecuter,0,0.003599537
695437,12/1/2010 13:08,OrderExecuter,5000,695434,12/1/2010 13:03,OrderExecuter,500,0.003564815
617794,8/27/2010 16:15,OrderExecuter,1000,617791,8/27/2010 16:10,OrderExecuter,1000,0.003518519
409048,9/29/2009 9:13,OrderExecuter,0,408974,9/29/2009 9:08,OrderExecuter,2500,0.00349537
696922,12/4/2010 14:58,OrderExecuter,2000,696921,12/4/2010 14:53,OrderExecuter,1000,0.003472222
688356,11/22/2010 22:36,OrderExecuter,0,688355,11/22/2010 22:31,OrderExecuter,2000,0.003460648
696991,12/5/2010 10:41,OrderExecuter,0,696990,12/5/2010 10:36,OrderExecuter,1000,0.003460648
696916,12/4/2010 14:31,OrderExecuter,0,696915,12/4/2010 14:26,OrderExecuter,2000,0.003460648
696386,12/3/2010 10:01,OrderExecuter,2500,696381,12/3/2010 9:56,OrderExecuter,2000,0.003449074
696949,12/4/2010 18:08,OrderExecuter,2500,696948,12/4/2010 18:03,OrderExecuter,1000,0.0034375
687331,11/21/2010 13:18,OrderExecuter,0,687329,11/21/2010 13:13,OrderExecuter,2000,0.003402778
696128,12/2/2010 14:40,OrderExecuter,0,696126,12/2/2010 14:35,OrderExecuter,0,0.003402778
580675,6/30/2010 22:26,OrderExecuter,5000,580672,6/30/2010 22:21,OrderExecuter,5000,0.003391204
692839,11/28/2010 16:17,OrderExecuter,0,692836,11/28/2010 16:12,OrderExecuter,500,0.003391204
687921,11/22/2010 13:50,OrderExecuter,2500,687912,11/22/2010 13:46,OrderExecuter,2500,0.00337963
694008,11/30/2010 10:07,OrderExecuter,2500,694005,11/30/2010 10:02,OrderExecuter,0,0.003368056
696790,12/3/2010 16:13,OrderExecuter,0,696785,12/3/2010 16:08,OrderExecuter,2000,0.003368056
696295,12/2/2010 23:50,OrderExecuter,2000,696294,12/2/2010 23:45,OrderExecuter,0,0.003368056
697151,12/6/2010 7:51,OrderExecuter,0,697150,12/6/2010 7:46,OrderExecuter,5000,0.003321759
697111,12/5/2010 22:26,OrderExecuter,1000,697110,12/5/2010 22:21,OrderExecuter,0,0.003310185
391107,8/31/2009 9:13,OrderExecuter,0,391009,8/31/2009 9:08,OrderExecuter,1000,0.003298611
696163,12/2/2010 16:11,OrderExecuter,0,696161,12/2/2010 16:06,OrderExecuter,0,0.003298611
640813,9/11/2010 7:53,OrderExecuter,0,640812,9/11/2010 7:48,OrderExecuter,1000,0.003298611
692845,11/28/2010 16:32,OrderExecuter,0,692843,11/28/2010 16:28,OrderExecuter,0,0.003263889
695613,12/1/2010 16:38,OrderExecuter,1000,695612,12/1/2010 16:33,OrderExecuter,0,0.003263889
639529,9/9/2010 20:46,OrderExecuter,2000,639527,9/9/2010 20:41,OrderExecuter,500,0.003217593
692654,11/27/2010 15:14,OrderExecuter,1000,692652,11/27/2010 15:09,OrderExecuter,2500,0.003217593
409121,9/29/2009 9:17,OrderExecuter,0,409049,9/29/2009 9:13,OrderExecuter,0,0.003206019
697049,12/5/2010 16:36,OrderExecuter,0,697048,12/5/2010 16:32,OrderExecuter,2000,0.003206019
547931,5/13/2010 8:26,OrderExecuter,500,547930,5/13/2010 8:22,OrderExecuter,500,0.003194444
694029,11/30/2010 10:32,OrderExecuter,0,694025,11/30/2010 10:28,OrderExecuter,2500,0.003194444
634304,9/7/2010 9:03,OrderExecuter,0,634303,9/7/2010 8:58,OrderExecuter,5000,0.003194444
421486,10/19/2009 9:12,OrderExecuter,0,421403,10/19/2009 9:07,OrderExecuter,500,0.00318287
693444,11/29/2010 13:59,OrderExecuter,0,693442,11/29/2010 13:54,OrderExecuter,0,0.003171296
697066,12/5/2010 18:06,OrderExecuter,2500,697065,12/5/2010 18:01,OrderExecuter,500,0.003148148
694575,11/30/2010 16:13,OrderExecuter,0,694573,11/30/2010 16:08,OrderExecuter,0,0.003136574
647783,9/15/2010 15:05,OrderExecuter,2000,647772,9/15/2010 15:01,OrderExecuter,2000,0.003113426
696175,12/2/2010 16:26,OrderExecuter,0,696174,12/2/2010 16:22,OrderExecuter,5000,0.003113426
647162,9/14/2010 23:13,OrderExecuter,500,647161,9/14/2010 23:08,OrderExecuter,500,0.003090278
486816,2/8/2010 9:46,OrderExecuter,0,486741,2/8/2010 9:41,OrderExecuter,1000,0.003078704
686034,11/18/2010 12:39,OrderExecuter,0,686025,11/18/2010 12:35,OrderExecuter,1000,0.00306713
641315,9/12/2010 19:45,OrderExecuter,0,641257,9/12/2010 19:40,OrderExecuter,2000,0.003055556
695566,12/1/2010 16:01,OrderExecuter,5000,695559,12/1/2010 15:56,OrderExecuter,1000,0.003055556
668504,10/20/2010 17:22,OrderExecuter,0,668501,10/20/2010 17:17,OrderExecuter,1000,0.003055556
697131,12/6/2010 0:53,OrderExecuter,0,697130,12/6/2010 0:49,OrderExecuter,0,0.003043981
602634,8/6/2010 12:32,OrderExecuter,0,602624,8/6/2010 12:28,OrderExecuter,1000,0.003032407
639470,9/9/2010 16:37,OrderExecuter,0,639463,9/9/2010 16:32,OrderExecuter,2500,0.003032407
697104,12/5/2010 21:56,OrderExecuter,2500,697103,12/5/2010 21:52,OrderExecuter,2500,0.003032407
692532,11/26/2010 17:00,OrderExecuter,500,692530,11/26/2010 16:56,OrderExecuter,500,0.003032407
696098,12/2/2010 13:12,OrderExecuter,2000,696097,12/2/2010 13:08,OrderExecuter,1000,0.003020833
696971,12/5/2010 0:49,OrderExecuter,2500,696970,12/5/2010 0:45,OrderExecuter,2000,0.003020833
688355,11/22/2010 22:31,OrderExecuter,2000,688353,11/22/2010 22:27,OrderExecuter,1000,0.003009259
648391,9/16/2010 11:08,OrderExecuter,1000,648389,9/16/2010 11:03,OrderExecuter,500,0.002997685
693539,11/29/2010 15:20,OrderExecuter,0,693535,11/29/2010 15:16,OrderExecuter,500,0.002997685
572618,6/22/2010 16:25,OrderExecuter,0,572616,6/22/2010 16:21,OrderExecuter,1000,0.002986111
697009,12/5/2010 12:23,OrderExecuter,2500,697008,12/5/2010 12:19,OrderExecuter,500,0.002974537
627637,9/1/2010 8:06,OrderExecuter,1000,627636,9/1/2010 8:01,OrderExecuter,1000,0.002951389
693785,11/29/2010 22:21,OrderExecuter,0,693781,11/29/2010 22:17,OrderExecuter,2000,0.002951389
659817,10/1/2010 10:52,OrderExecuter,1000,659800,10/1/2010 10:48,OrderExecuter,1000,0.002939815
694745,11/30/2010 19:30,OrderExecuter,0,694741,11/30/2010 19:26,OrderExecuter,2500,0.002928241
600985,8/3/2010 16:28,OrderExecuter,1000,600982,8/3/2010 16:24,OrderExecuter,2000,0.002905093
695770,12/1/2010 22:08,OrderExecuter,5000,695769,12/1/2010 22:04,OrderExecuter,2500,0.002905093
696341,12/3/2010 8:55,OrderExecuter,0,696339,12/3/2010 8:51,OrderExecuter,2000,0.002905093
656545,9/27/2010 16:29,OrderExecuter,0,656492,9/27/2010 16:24,OrderExecuter,0,0.002893519
695775,12/1/2010 22:12,OrderExecuter,0,695770,12/1/2010 22:08,OrderExecuter,5000,0.002893519
696982,12/5/2010 10:26,OrderExecuter,2000,696981,12/5/2010 10:22,OrderExecuter,0,0.002893519
697157,12/6/2010 8:14,OrderExecuter,5000,697156,12/6/2010 8:10,OrderExecuter,500,0.002893519
682057,11/8/2010 20:34,OrderExecuter,0,682056,11/8/2010 20:29,OrderExecuter,1000,0.002858796
681351,11/7/2010 21:50,OrderExecuter,1000,681350,11/7/2010 21:46,OrderExecuter,1000,0.002847222
696978,12/5/2010 10:18,OrderExecuter,0,696977,12/5/2010 10:13,OrderExecuter,0,0.002847222
639583,9/10/2010 7:05,OrderExecuter,0,639582,9/10/2010 7:01,OrderExecuter,1000,0.002835648
695917,12/2/2010 9:36,OrderExecuter,0,695909,12/2/2010 9:32,OrderExecuter,5000,0.002835648
694014,11/30/2010 10:14,OrderExecuter,0,694010,11/30/2010 10:10,OrderExecuter,0,0.002824074
555860,5/25/2010 21:00,OrderExecuter,0,555859,5/25/2010 20:56,OrderExecuter,500,0.002800926
647501,9/15/2010 12:20,OrderExecuter,0,647492,9/15/2010 12:16,OrderExecuter,2500,0.002789352
648736,9/16/2010 18:03,OrderExecuter,1000,648735,9/16/2010 17:59,OrderExecuter,0,0.002777778
697096,12/5/2010 21:02,OrderExecuter,1000,697095,12/5/2010 20:58,OrderExecuter,0,0.002777778
686796,11/19/2010 14:06,OrderExecuter,5000,686789,11/19/2010 14:02,OrderExecuter,500,0.002766204
546980,5/11/2010 19:42,OrderExecuter,0,546977,5/11/2010 19:38,OrderExecuter,1000,0.00275463
689707,11/24/2010 14:59,OrderExecuter,0,689706,11/24/2010 14:55,OrderExecuter,500,0.00275463
687269,11/21/2010 9:18,OrderExecuter,0,687266,11/21/2010 9:14,OrderExecuter,2000,0.00275463
595460,7/26/2010 11:39,OrderExecuter,2000,595457,7/26/2010 11:36,OrderExecuter,2000,0.002743056
684838,11/16/2010 14:04,OrderExecuter,5000,684834,11/16/2010 14:00,OrderExecuter,2000,0.002743056
531800,4/22/2010 17:02,OrderExecuter,2000,531798,4/22/2010 16:59,OrderExecuter,2000,0.002731481
697099,12/5/2010 21:16,OrderExecuter,1000,697098,12/5/2010 21:12,OrderExecuter,1000,0.002731481
694675,11/30/2010 18:04,OrderExecuter,0,694672,11/30/2010 18:00,OrderExecuter,0,0.002731481
436386,11/9/2009 9:24,OrderExecuter,0,436321,11/9/2009 9:21,OrderExecuter,500,0.002696759
619990,8/28/2010 13:58,OrderExecuter,2500,619987,8/28/2010 13:54,OrderExecuter,2000,0.002685185
697105,12/5/2010 22:00,OrderExecuter,500,697104,12/5/2010 21:56,OrderExecuter,2500,0.002673611
659168,9/30/2010 18:32,OrderExecuter,0,659161,9/30/2010 18:28,OrderExecuter,2000,0.002662037
395083,9/3/2009 19:37,OrderExecuter,500,395082,9/3/2009 19:34,OrderExecuter,500,0.002650463
685179,11/17/2010 10:02,OrderExecuter,500,685136,11/17/2010 9:58,OrderExecuter,2000,0.002650463
693058,11/29/2010 9:28,OrderExecuter,2500,693053,11/29/2010 9:24,OrderExecuter,1000,0.002638889
696424,12/3/2010 10:34,OrderExecuter,2500,696418,12/3/2010 10:30,OrderExecuter,0,0.002638889
581959,7/2/2010 9:50,OrderExecuter,0,581944,7/2/2010 9:47,OrderExecuter,5000,0.002627315
697059,12/5/2010 17:55,OrderExecuter,2000,697058,12/5/2010 17:52,OrderExecuter,0,0.002627315
694072,11/30/2010 10:58,OrderExecuter,2000,694069,11/30/2010 10:54,OrderExecuter,0,0.002627315
631989,9/3/2010 8:40,OrderExecuter,2500,631927,9/3/2010 8:36,OrderExecuter,0,0.002615741
669698,10/22/2010 13:51,OrderExecuter,1000,669695,10/22/2010 13:47,OrderExecuter,1000,0.002592593
687225,11/20/2010 22:11,OrderExecuter,0,687224,11/20/2010 22:07,OrderExecuter,0,0.002592593
695641,12/1/2010 17:16,OrderExecuter,0,695637,12/1/2010 17:12,OrderExecuter,5000,0.002592593
697095,12/5/2010 20:58,OrderExecuter,0,697094,12/5/2010 20:54,OrderExecuter,5000,0.002592593
696981,12/5/2010 10:22,OrderExecuter,0,696980,12/5/2010 10:18,OrderExecuter,500,0.002592593
692509,11/26/2010 16:06,OrderExecuter,0,692505,11/26/2010 16:03,OrderExecuter,0,0.002581019
695097,12/1/2010 7:23,OrderExecuter,500,695095,12/1/2010 7:19,OrderExecuter,1000,0.002581019
696230,12/2/2010 18:10,OrderExecuter,2000,696228,12/2/2010 18:07,OrderExecuter,2500,0.002569444
391183,8/31/2009 9:17,OrderExecuter,0,391108,8/31/2009 9:13,OrderExecuter,1000,0.002546296
685339,11/17/2010 11:58,OrderExecuter,0,685338,11/17/2010 11:54,OrderExecuter,0,0.002546296
695195,12/1/2010 9:18,OrderExecuter,0,695190,12/1/2010 9:14,OrderExecuter,1000,0.002546296
695381,12/1/2010 12:12,OrderExecuter,2000,695380,12/1/2010 12:08,OrderExecuter,2000,0.002534722
683627,11/12/2010 8:17,OrderExecuter,500,683623,11/12/2010 8:14,OrderExecuter,500,0.002523148
695746,12/1/2010 21:04,OrderExecuter,2000,695745,12/1/2010 21:00,OrderExecuter,1000,0.002523148
364946,7/29/2009 19:58,OrderExecuter,0,364945,7/29/2009 19:54,OrderExecuter,500,0.002511574
695380,12/1/2010 12:08,OrderExecuter,2000,695377,12/1/2010 12:04,OrderExecuter,2500,0.002511574
590335,7/19/2010 15:26,OrderExecuter,2500,590324,7/19/2010 15:22,OrderExecuter,1000,0.002476852
695205,12/1/2010 9:27,OrderExecuter,0,695202,12/1/2010 9:24,OrderExecuter,0,0.002476852
696645,12/3/2010 12:56,OrderExecuter,0,696640,12/3/2010 12:53,OrderExecuter,1000,0.002465278
436466,11/9/2009 9:29,OrderExecuter,0,436406,11/9/2009 9:26,OrderExecuter,2000,0.002453704
669701,10/22/2010 13:55,OrderExecuter,0,669698,10/22/2010 13:51,OrderExecuter,1000,0.002453704
660504,10/2/2010 13:39,OrderExecuter,0,660502,10/2/2010 13:35,OrderExecuter,1000,0.00244213
693291,11/29/2010 11:43,OrderExecuter,0,693286,11/29/2010 11:40,OrderExecuter,5000,0.00244213
693214,11/29/2010 11:19,OrderExecuter,0,693206,11/29/2010 11:15,OrderExecuter,1000,0.002430556
694472,11/30/2010 14:42,OrderExecuter,2500,694468,11/30/2010 14:38,OrderExecuter,2500,0.002418981
502281,3/3/2010 9:26,OrderExecuter,0,502224,3/3/2010 9:23,OrderExecuter,500,0.002395833
694010,11/30/2010 10:10,OrderExecuter,0,694008,11/30/2010 10:07,OrderExecuter,2500,0.002395833
694548,11/30/2010 15:47,OrderExecuter,0,694543,11/30/2010 15:44,OrderExecuter,500,0.002395833
609491,8/20/2010 2:58,OrderExecuter,0,609490,8/20/2010 2:54,OrderExecuter,500,0.002372685
537134,4/28/2010 9:00,OrderExecuter,0,537081,4/28/2010 8:57,OrderExecuter,2000,0.002361111
621821,8/30/2010 9:04,OrderExecuter,0,621774,8/30/2010 9:01,OrderExecuter,2000,0.002349537
693669,11/29/2010 17:36,OrderExecuter,0,693666,11/29/2010 17:33,OrderExecuter,0,0.002337963
395088,9/3/2009 19:41,OrderExecuter,0,395083,9/3/2009 19:37,OrderExecuter,500,0.002303241
687404,11/21/2010 20:09,OrderExecuter,0,687403,11/21/2010 20:05,OrderExecuter,500,0.002303241
421628,10/19/2009 9:20,OrderExecuter,0,421573,10/19/2009 9:17,OrderExecuter,1000,0.002291667
694310,11/30/2010 12:49,OrderExecuter,0,694298,11/30/2010 12:46,OrderExecuter,0,0.002280093
669743,10/22/2010 15:11,OrderExecuter,1000,669740,10/22/2010 15:08,OrderExecuter,1000,0.002268519
696198,12/2/2010 17:14,OrderExecuter,0,696196,12/2/2010 17:10,OrderExecuter,2000,0.002268519
697018,12/5/2010 13:55,OrderExecuter,0,697017,12/5/2010 13:52,OrderExecuter,1000,0.002268519
696785,12/3/2010 16:08,OrderExecuter,2000,696784,12/3/2010 16:05,OrderExecuter,2000,0.002256944
697023,12/5/2010 14:13,OrderExecuter,0,697022,12/5/2010 14:10,OrderExecuter,1000,0.002256944
513272,3/24/2010 11:56,OrderExecuter,0,513268,3/24/2010 11:53,OrderExecuter,2000,0.00224537
695612,12/1/2010 16:33,OrderExecuter,0,695610,12/1/2010 16:30,OrderExecuter,500,0.00224537
693818,11/30/2010 0:07,OrderExecuter,0,693816,11/30/2010 0:03,OrderExecuter,2000,0.00224537
667750,10/19/2010 11:35,OrderExecuter,0,667748,10/19/2010 11:32,OrderExecuter,2500,0.00224537
685109,11/17/2010 9:55,OrderExecuter,2000,685074,11/17/2010 9:52,OrderExecuter,2000,0.002222222
696710,12/3/2010 13:58,OrderExecuter,0,696706,12/3/2010 13:55,OrderExecuter,2500,0.002222222
697107,12/5/2010 22:05,OrderExecuter,0,697106,12/5/2010 22:02,OrderExecuter,500,0.002222222
694464,11/30/2010 14:35,OrderExecuter,0,694463,11/30/2010 14:32,OrderExecuter,0,0.002222222
640761,9/10/2010 19:39,OrderExecuter,500,640759,9/10/2010 19:36,OrderExecuter,500,0.002164352
670143,10/24/2010 14:44,OrderExecuter,2000,670140,10/24/2010 14:41,OrderExecuter,2000,0.002141204
696400,12/3/2010 10:17,OrderExecuter,2500,696399,12/3/2010 10:14,OrderExecuter,2500,0.00212963
695909,12/2/2010 9:32,OrderExecuter,5000,695906,12/2/2010 9:29,OrderExecuter,2000,0.002118056
374058,8/12/2009 17:22,OrderExecuter,0,374007,8/12/2009 17:19,OrderExecuter,1000,0.002094907
641399,9/12/2010 21:22,OrderExecuter,500,641398,9/12/2010 21:19,OrderExecuter,5000,0.002094907
696716,12/3/2010 14:01,OrderExecuter,0,696711,12/3/2010 13:58,OrderExecuter,2500,0.002094907
398445,9/10/2009 6:06,OrderExecuter,0,398390,9/10/2009 6:03,OrderExecuter,1000,0.002094907
694645,11/30/2010 17:14,OrderExecuter,500,694643,11/30/2010 17:11,OrderExecuter,2000,0.002083333
697093,12/5/2010 20:47,OrderExecuter,0,697092,12/5/2010 20:44,OrderExecuter,5000,0.002071759
696203,12/2/2010 17:18,OrderExecuter,0,696201,12/2/2010 17:15,OrderExecuter,1000,0.002060185
697054,12/5/2010 17:16,OrderExecuter,0,697053,12/5/2010 17:13,OrderExecuter,500,0.002060185
579217,6/29/2010 14:44,OrderExecuter,0,579213,6/29/2010 14:41,OrderExecuter,0,0.002048611
660351,10/1/2010 21:00,OrderExecuter,0,660350,10/1/2010 20:57,OrderExecuter,2000,0.002037037
391473,8/31/2009 10:45,OrderExecuter,0,391422,8/31/2009 10:42,OrderExecuter,1000,0.002025463
688574,11/23/2010 10:09,OrderExecuter,0,688572,11/23/2010 10:06,OrderExecuter,5000,0.002025463
697045,12/5/2010 16:24,OrderExecuter,0,697044,12/5/2010 16:21,OrderExecuter,2000,0.001990741
697110,12/5/2010 22:21,OrderExecuter,0,697109,12/5/2010 22:18,OrderExecuter,0,0.001990741
697117,12/5/2010 23:30,OrderExecuter,0,697116,12/5/2010 23:27,OrderExecuter,2000,0.001990741
513464,3/24/2010 15:27,OrderExecuter,0,513459,3/24/2010 15:25,OrderExecuter,500,0.001979167
696897,12/4/2010 11:22,OrderExecuter,0,696896,12/4/2010 11:19,OrderExecuter,2000,0.001979167
694446,11/30/2010 14:21,OrderExecuter,0,694441,11/30/2010 14:18,OrderExecuter,500,0.001967593
697087,12/5/2010 20:29,OrderExecuter,2000,697086,12/5/2010 20:26,OrderExecuter,2000,0.001967593
694476,11/30/2010 14:45,OrderExecuter,0,694472,11/30/2010 14:42,OrderExecuter,2500,0.001967593
694467,11/30/2010 14:38,OrderExecuter,0,694464,11/30/2010 14:35,OrderExecuter,0,0.001967593
547036,5/11/2010 22:12,OrderExecuter,0,547035,5/11/2010 22:09,OrderExecuter,1000,0.001956019
688285,11/22/2010 18:29,OrderExecuter,0,688284,11/22/2010 18:26,OrderExecuter,500,0.001956019
687263,11/21/2010 9:12,OrderExecuter,0,687262,11/21/2010 9:09,OrderExecuter,2500,0.00193287
697138,12/6/2010 5:37,OrderExecuter,0,697137,12/6/2010 5:34,OrderExecuter,5000,0.00193287
697065,12/5/2010 18:01,OrderExecuter,500,697064,12/5/2010 17:58,OrderExecuter,1000,0.00193287
660526,10/2/2010 14:36,OrderExecuter,0,660522,10/2/2010 14:33,OrderExecuter,1000,0.001921296
697002,12/5/2010 12:01,OrderExecuter,2500,697001,12/5/2010 11:58,OrderExecuter,2500,0.001921296
385941,8/25/2009 19:57,OrderExecuter,0,385898,8/25/2009 19:54,OrderExecuter,2000,0.001875
683203,11/10/2010 20:28,OrderExecuter,0,683202,11/10/2010 20:25,OrderExecuter,1000,0.001863426
688579,11/23/2010 10:11,OrderExecuter,0,688576,11/23/2010 10:09,OrderExecuter,5000,0.001851852
697063,12/5/2010 17:58,OrderExecuter,0,697062,12/5/2010 17:56,OrderExecuter,0,0.001851852
694274,11/30/2010 12:24,OrderExecuter,2500,694268,11/30/2010 12:22,OrderExecuter,5000,0.001840278
514771,3/25/2010 21:46,OrderExecuter,0,514766,3/25/2010 21:43,OrderExecuter,500,0.00181713
442482,11/22/2009 17:23,OrderExecuter,0,442481,11/22/2009 17:20,OrderExecuter,1000,0.001782407
588873,7/16/2010 10:17,OrderExecuter,0,588865,7/16/2010 10:14,OrderExecuter,2500,0.001770833
694881,11/30/2010 21:28,OrderExecuter,0,694878,11/30/2010 21:26,OrderExecuter,2000,0.001770833
