EARN,EMP#,DATE,HRS,RATE,AMOUNT,,,,,,,,,,,,
REG,65262,11/14/2012,4.00,30.8,123.2,,,,,,,,,,,,
REG,65262,11/15/2012,4.00,30.48,121.92,,,,,,,,,,,,
REG,65262,11/15/2012,4.00,30.8,123.2,,,,,,,,,,,,
REG,65262,11/16/2012,4.00,30.48,121.92,,,,,,,,,,,,
REG,65262,11/16/2012,4.00,30.8,123.2,,,,,,,,,,,,
REG,65366,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,65366,11/13/2012,3.14,30.48,98.55,,,,,,,,,,,,
REG,65366,11/13/2012,4.46,30.8,146.81,,,,,,,,,,,,
REG,65366,11/14/2012,3.14,30.48,98.55,,,,,,,,,,,,
REG,65366,11/14/2012,4.46,30.8,146.81,,,,,,,,,,,,
REG,65366,11/15/2012,3.14,30.48,98.55,,,,,,,,,,,,
REG,65366,11/15/2012,4.46,30.8,146.81,,,,,,,,,,,,
REG,65366,11/16/2012,3.14,30.48,98.55,,,,,,,,,,,,
REG,65366,11/16/2012,4.46,30.8,146.81,,,,,,,,,,,,
REG,65396,11/10/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,65396,11/11/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,65396,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,65396,11/14/2012,4.46,30.48,145.29,,,,,,,,,,,,
REG,65396,11/14/2012,3.14,30.8,99.59,,,,,,,,,,,,
REG,65396,11/16/2012,4.46,30.48,145.29,,,,,,,,,,,,
REG,65396,11/16/2012,3.14,30.8,99.59,,,,,,,,,,,,
REG,65398,11/12/2012,4.58,30.48,151.38,,,,,,,,,,,,
REG,65398,11/12/2012,3.02,30.8,93.43,,,,,,,,,,,,
REG,65398,11/13/2012,6.22,30.48,194.06,,,,,,,,,,,,
REG,65398,11/13/2012,1.38,30.8,50.31,,,,,,,,,,,,
REG,65398,11/14/2012,6.22,30.48,194.06,,,,,,,,,,,,
REG,65398,11/14/2012,1.38,30.8,50.31,,,,,,,,,,,,
REG,65398,11/15/2012,6.22,30.48,194.06,,,,,,,,,,,,
REG,65398,11/15/2012,1.38,30.8,50.31,,,,,,,,,,,,
REG,65398,11/16/2012,6.22,30.48,194.06,,,,,,,,,,,,
REG,65398,11/16/2012,1.38,30.8,50.31,,,,,,,,,,,,
REG,65472,11/12/2012,4.57,30.48,150.88,,,,,,,,,,,,
REG,65472,11/12/2012,3.03,30.8,93.94,,,,,,,,,,,,
REG,65472,11/13/2012,6.23,30.48,194.56,,,,,,,,,,,,
REG,65472,11/13/2012,1.37,30.8,49.79,,,,,,,,,,,,
REG,65472,11/14/2012,6.23,30.48,194.56,,,,,,,,,,,,
REG,65472,11/14/2012,1.37,30.8,49.79,,,,,,,,,,,,
REG,65472,11/15/2012,6.23,30.48,194.56,,,,,,,,,,,,
REG,65472,11/15/2012,1.37,30.8,49.79,,,,,,,,,,,,
REG,65472,11/16/2012,6.23,30.48,194.56,,,,,,,,,,,,
REG,65472,11/16/2012,1.37,30.8,49.79,,,,,,,,,,,,
REG,65473,11/12/2012,6.01,30.48,183.39,,,,,,,,,,,,
REG,65473,11/12/2012,1.59,30.8,61.09,,,,,,,,,,,,
REG,65473,11/13/2012,4.52,30.48,148.34,,,,,,,,,,,,
REG,65473,11/13/2012,3.08,30.8,96.51,,,,,,,,,,,,
REG,65473,11/14/2012,4.52,30.48,148.34,,,,,,,,,,,,
REG,65473,11/14/2012,3.08,30.8,96.51,,,,,,,,,,,,
REG,65473,11/15/2012,4.52,30.48,148.34,,,,,,,,,,,,
REG,65473,11/15/2012,3.08,30.8,96.51,,,,,,,,,,,,
REG,65473,11/16/2012,4.52,30.48,148.34,,,,,,,,,,,,
REG,65473,11/16/2012,3.08,30.8,96.51,,,,,,,,,,,,
REG,65546,11/10/2012,2.44,30.48,83.31,,,,,,,,,,,,
REG,65546,11/10/2012,5.16,30.8,162.21,,,,,,,,,,,,
REG,65546,11/13/2012,3.18,30.48,100.58,,,,,,,,,,,,
REG,65546,11/13/2012,4.42,30.8,144.76,,,,,,,,,,,,
REG,65546,11/14/2012,3.18,30.48,100.58,,,,,,,,,,,,
REG,65546,11/14/2012,4.42,30.8,144.76,,,,,,,,,,,,
REG,65546,11/15/2012,3.18,30.48,100.58,,,,,,,,,,,,
REG,65546,11/15/2012,4.42,30.8,144.76,,,,,,,,,,,,
REG,65546,11/16/2012,3.18,30.48,100.58,,,,,,,,,,,,
REG,65546,11/16/2012,4.42,30.8,144.76,,,,,,,,,,,,
REG,65559,11/11/2012,5.58,30.48,181.86,,,,,,,,,,,,
REG,65559,11/11/2012,2.02,30.8,62.63,,,,,,,,,,,,
REG,65559,11/12/2012,6.11,30.48,188.47,,,,,,,,,,,,
REG,65559,11/12/2012,1.49,30.8,55.95,,,,,,,,,,,,
REG,65559,11/13/2012,6.11,30.48,188.47,,,,,,,,,,,,
REG,65559,11/13/2012,1.49,30.8,55.95,,,,,,,,,,,,
REG,65559,11/14/2012,6.11,30.48,188.47,,,,,,,,,,,,
REG,65559,11/14/2012,1.49,30.8,55.95,,,,,,,,,,,,
REG,65559,11/15/2012,6.11,30.48,188.47,,,,,,,,,,,,
REG,65559,11/15/2012,1.49,30.8,55.95,,,,,,,,,,,,
REG,65576,11/10/2012,5.47,30.48,176.28,,,,,,,,,,,,
REG,65576,11/10/2012,2.13,30.8,68.27,,,,,,,,,,,,
REG,65576,11/12/2012,6.34,30.48,200.15,,,,,,,,,,,,
REG,65576,11/12/2012,1.26,30.8,44.15,,,,,,,,,,,,
REG,65576,11/13/2012,6.34,30.48,200.15,,,,,,,,,,,,
REG,65576,11/13/2012,1.26,30.8,44.15,,,,,,,,,,,,
REG,65576,11/14/2012,6.34,30.48,200.15,,,,,,,,,,,,
REG,65576,11/14/2012,1.26,30.8,44.15,,,,,,,,,,,,
REG,65576,11/15/2012,6.34,30.48,200.15,,,,,,,,,,,,
REG,65576,11/15/2012,1.26,30.8,44.15,,,,,,,,,,,,
REG,65580,11/12/2012,4.37,30.48,140.72,,,,,,,,,,,,
REG,65580,11/12/2012,3.23,30.8,104.21,,,,,,,,,,,,
REG,65580,11/13/2012,4.37,30.48,140.72,,,,,,,,,,,,
REG,65580,11/13/2012,3.23,30.8,104.21,,,,,,,,,,,,
REG,65580,11/14/2012,4.37,30.48,140.72,,,,,,,,,,,,
REG,65580,11/14/2012,3.23,30.8,104.21,,,,,,,,,,,,
REG,65580,11/15/2012,4.37,30.48,140.72,,,,,,,,,,,,
REG,65580,11/15/2012,3.23,30.8,104.21,,,,,,,,,,,,
REG,65580,11/16/2012,4.37,30.48,140.72,,,,,,,,,,,,
REG,65580,11/16/2012,3.23,30.8,104.21,,,,,,,,,,,,
REG,65726,11/10/2012,2.45,30.48,83.82,,,,,,,,,,,,
REG,65726,11/10/2012,5.15,30.8,161.7,,,,,,,,,,,,
REG,65726,11/13/2012,4.07,30.48,125.48,,,,,,,,,,,,
REG,65726,11/13/2012,3.53,30.8,119.61,,,,,,,,,,,,
REG,65726,11/14/2012,6.20,30.48,193.04,,,,,,,,,,,,
REG,65726,11/14/2012,1.40,30.8,51.33,,,,,,,,,,,,
REG,65726,11/15/2012,4.00,30.48,121.92,,,,,,,,,,,,
REG,65726,11/15/2012,4.00,30.8,123.2,,,,,,,,,,,,
REG,65726,11/16/2012,4.38,30.48,141.22,,,,,,,,,,,,
REG,65726,11/16/2012,3.22,30.8,103.69,,,,,,,,,,,,
REG,65727,11/12/2012,2.52,30.48,87.38,,,,,,,,,,,,
REG,65727,11/12/2012,5.08,30.8,158.11,,,,,,,,,,,,
REG,65727,11/13/2012,4.13,30.48,128.52,,,,,,,,,,,,
REG,65727,11/13/2012,3.47,30.8,116.53,,,,,,,,,,,,
REG,65727,11/14/2012,4.13,30.48,128.52,,,,,,,,,,,,
REG,65727,11/14/2012,3.47,30.8,116.53,,,,,,,,,,,,
REG,65727,11/15/2012,4.13,30.48,128.52,,,,,,,,,,,,
REG,65727,11/15/2012,3.47,30.8,116.53,,,,,,,,,,,,
REG,65727,11/16/2012,4.13,30.48,128.52,,,,,,,,,,,,
REG,65727,11/16/2012,3.47,30.8,116.53,,,,,,,,,,,,
REG,65739,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,65739,11/13/2012,4.26,30.48,135.13,,,,,,,,,,,,
REG,65739,11/13/2012,3.34,30.8,109.85,,,,,,,,,,,,
REG,65739,11/14/2012,4.26,30.48,135.13,,,,,,,,,,,,
REG,65739,11/14/2012,3.34,30.8,109.85,,,,,,,,,,,,
REG,65739,11/15/2012,4.26,30.48,135.13,,,,,,,,,,,,
REG,65739,11/15/2012,3.34,30.8,109.85,,,,,,,,,,,,
REG,65739,11/16/2012,4.26,30.48,135.13,,,,,,,,,,,,
REG,65739,11/16/2012,3.34,30.8,109.85,,,,,,,,,,,,
REG,65812,11/12/2012,1.23,30.48,42.16,,,,,,,,,,,,
REG,65812,11/12/2012,6.37,30.8,203.79,,,,,,,,,,,,
REG,65812,11/13/2012,1.23,30.48,42.16,,,,,,,,,,,,
REG,65812,11/13/2012,6.37,30.8,203.79,,,,,,,,,,,,
REG,65812,11/14/2012,1.23,30.48,42.16,,,,,,,,,,,,
REG,65812,11/14/2012,6.37,30.8,203.79,,,,,,,,,,,,
REG,65812,11/15/2012,1.23,30.48,42.16,,,,,,,,,,,,
REG,65812,11/15/2012,6.37,30.8,203.79,,,,,,,,,,,,
REG,65812,11/16/2012,1.23,30.48,42.16,,,,,,,,,,,,
REG,65812,11/16/2012,6.37,30.8,203.79,,,,,,,,,,,,
REG,65865,11/10/2012,4.46,30.48,145.29,,,,,,,,,,,,
REG,65865,11/10/2012,3.14,30.8,99.59,,,,,,,,,,,,
REG,65865,11/11/2012,3.06,30.48,94.49,,,,,,,,,,,,
REG,65865,11/11/2012,4.54,30.8,150.92,,,,,,,,,,,,
REG,65865,11/12/2012,2.31,30.48,76.71,,,,,,,,,,,,
REG,65865,11/12/2012,5.29,30.8,168.89,,,,,,,,,,,,
REG,65865,11/13/2012,2.31,30.48,76.71,,,,,,,,,,,,
REG,65865,11/13/2012,5.29,30.8,168.89,,,,,,,,,,,,
REG,65865,11/16/2012,2.31,30.48,76.71,,,,,,,,,,,,
REG,65865,11/16/2012,5.29,30.8,168.89,,,,,,,,,,,,
REG,65943,11/11/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,65943,11/12/2012,6.05,30.48,185.42,,,,,,,,,,,,
REG,65943,11/12/2012,1.55,30.8,59.03,,,,,,,,,,,,
REG,65943,11/13/2012,4.38,30.48,141.22,,,,,,,,,,,,
REG,65943,11/13/2012,3.22,30.8,103.69,,,,,,,,,,,,
REG,65943,11/14/2012,4.38,30.48,141.22,,,,,,,,,,,,
REG,65943,11/14/2012,3.22,30.8,103.69,,,,,,,,,,,,
REG,65943,11/15/2012,4.38,30.48,141.22,,,,,,,,,,,,
REG,65943,11/15/2012,3.22,30.8,103.69,,,,,,,,,,,,
REG,65944,11/10/2012,4.31,30.48,137.67,,,,,,,,,,,,
REG,65944,11/10/2012,3.29,30.8,107.29,,,,,,,,,,,,
REG,65944,11/11/2012,4.12,30.48,128.02,,,,,,,,,,,,
REG,65944,11/11/2012,3.48,30.8,117.04,,,,,,,,,,,,
REG,65944,11/12/2012,2.53,30.48,87.88,,,,,,,,,,,,
REG,65944,11/12/2012,5.07,30.8,157.59,,,,,,,,,,,,
REG,65944,11/13/2012,2.43,30.48,82.8,,,,,,,,,,,,
REG,65944,11/13/2012,5.17,30.8,162.73,,,,,,,,,,,,
REG,65944,11/14/2012,2.43,30.48,82.8,,,,,,,,,,,,
REG,65944,11/14/2012,5.17,30.8,162.73,,,,,,,,,,,,
REG,66052,11/10/2012,6.31,30.48,198.63,,,,,,,,,,,,
REG,66052,11/10/2012,1.29,30.8,45.69,,,,,,,,,,,,
REG,66052,11/11/2012,4.09,30.48,126.49,,,,,,,,,,,,
REG,66052,11/11/2012,3.51,30.8,118.58,,,,,,,,,,,,
REG,66052,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66052,11/13/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66052,11/14/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66055,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66055,11/13/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66055,11/14/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66055,11/15/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66055,11/16/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66070,11/10/2012,4.19,30.48,131.57,,,,,,,,,,,,
REG,66070,11/10/2012,3.41,30.8,113.45,,,,,,,,,,,,
REG,66070,11/13/2012,3.03,30.48,92.96,,,,,,,,,,,,
REG,66070,11/13/2012,4.57,30.8,152.46,,,,,,,,,,,,
REG,66070,11/14/2012,3.03,30.48,92.96,,,,,,,,,,,,
REG,66070,11/14/2012,4.57,30.8,152.46,,,,,,,,,,,,
REG,66070,11/15/2012,3.03,30.48,92.96,,,,,,,,,,,,
REG,66070,11/15/2012,4.57,30.8,152.46,,,,,,,,,,,,
REG,66070,11/16/2012,3.03,30.48,92.96,,,,,,,,,,,,
REG,66070,11/16/2012,4.57,30.8,152.46,,,,,,,,,,,,
REG,66072,11/11/2012,5.42,30.48,173.74,,,,,,,,,,,,
REG,66072,11/11/2012,2.18,30.8,70.84,,,,,,,,,,,,
REG,66072,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66072,11/14/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66072,11/15/2012,6.17,30.48,191.52,,,,,,,,,,,,
REG,66072,11/15/2012,1.43,30.8,52.87,,,,,,,,,,,,
REG,66072,11/16/2012,6.21,30.48,193.55,,,,,,,,,,,,
REG,66072,11/16/2012,1.39,30.8,50.82,,,,,,,,,,,,
REG,66094,11/10/2012,1.16,30.48,38.61,,,,,,,,,,,,
REG,66094,11/10/2012,6.44,30.8,207.39,,,,,,,,,,,,
REG,66094,11/12/2012,3.17,30.48,100.08,,,,,,,,,,,,
REG,66094,11/12/2012,4.43,30.8,145.27,,,,,,,,,,,,
REG,66094,11/13/2012,3.17,30.48,100.08,,,,,,,,,,,,
REG,66094,11/13/2012,4.43,30.8,145.27,,,,,,,,,,,,
REG,66094,11/14/2012,3.17,30.48,100.08,,,,,,,,,,,,
REG,66094,11/14/2012,4.43,30.8,145.27,,,,,,,,,,,,
REG,66094,11/15/2012,3.17,30.48,100.08,,,,,,,,,,,,
REG,66094,11/15/2012,4.43,30.8,145.27,,,,,,,,,,,,
REG,66103,11/12/2012,4.22,30.48,133.1,,,,,,,,,,,,
REG,66103,11/12/2012,3.38,30.8,111.91,,,,,,,,,,,,
REG,66103,11/13/2012,4.22,30.48,133.1,,,,,,,,,,,,
REG,66103,11/13/2012,3.38,30.8,111.91,,,,,,,,,,,,
REG,66103,11/14/2012,4.22,30.48,133.1,,,,,,,,,,,,
REG,66103,11/14/2012,3.38,30.8,111.91,,,,,,,,,,,,
REG,66103,11/15/2012,4.22,30.48,133.1,,,,,,,,,,,,
REG,66103,11/15/2012,3.38,30.8,111.91,,,,,,,,,,,,
REG,66103,11/16/2012,4.22,30.48,133.1,,,,,,,,,,,,
REG,66103,11/16/2012,3.38,30.8,111.91,,,,,,,,,,,,
REG,66116,11/10/2012,1.08,30.48,34.54,,,,,,,,,,,,
REG,66116,11/10/2012,6.52,30.8,211.49,,,,,,,,,,,,
REG,66116,11/11/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66116,11/14/2012,1.17,30.48,39.12,,,,,,,,,,,,
REG,66116,11/14/2012,6.43,30.8,206.87,,,,,,,,,,,,
REG,66116,11/15/2012,1.17,30.48,39.12,,,,,,,,,,,,
REG,66116,11/15/2012,6.43,30.8,206.87,,,,,,,,,,,,
REG,66116,11/16/2012,1.17,30.48,39.12,,,,,,,,,,,,
REG,66116,11/16/2012,6.43,30.8,206.87,,,,,,,,,,,,
REG,66160,11/11/2012,3.57,30.48,120.4,,,,,,,,,,,,
REG,66160,11/11/2012,4.03,30.8,124.74,,,,,,,,,,,,
REG,66160,11/12/2012,3.46,30.48,114.81,,,,,,,,,,,,
REG,66160,11/12/2012,4.14,30.8,130.39,,,,,,,,,,,,
REG,66160,11/13/2012,5.09,30.48,156.97,,,,,,,,,,,,
REG,66160,11/13/2012,2.51,30.8,87.78,,,,,,,,,,,,
REG,66160,11/14/2012,5.09,30.48,156.97,,,,,,,,,,,,
REG,66160,11/14/2012,2.51,30.8,87.78,,,,,,,,,,,,
REG,66160,11/15/2012,5.09,30.48,156.97,,,,,,,,,,,,
REG,66160,11/15/2012,2.51,30.8,87.78,,,,,,,,,,,,
REG,66242,11/10/2012,5.39,30.48,172.21,,,,,,,,,,,,
REG,66242,11/10/2012,2.21,30.8,72.38,,,,,,,,,,,,
REG,66242,11/11/2012,4.25,30.48,134.62,,,,,,,,,,,,
REG,66242,11/11/2012,3.35,30.8,110.37,,,,,,,,,,,,
REG,66242,11/12/2012,2.39,30.48,80.77,,,,,,,,,,,,
REG,66242,11/12/2012,5.21,30.8,164.78,,,,,,,,,,,,
REG,66242,11/13/2012,3.46,30.48,114.81,,,,,,,,,,,,
REG,66242,11/13/2012,4.14,30.8,130.39,,,,,,,,,,,,
REG,66242,11/14/2012,3.46,30.48,114.81,,,,,,,,,,,,
REG,66242,11/14/2012,4.14,30.8,130.39,,,,,,,,,,,,
REG,66279,11/10/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66279,11/13/2012,2.49,30.48,85.85,,,,,,,,,,,,
REG,66279,11/13/2012,5.11,30.8,159.65,,,,,,,,,,,,
REG,66279,11/14/2012,2.49,30.48,85.85,,,,,,,,,,,,
REG,66279,11/14/2012,5.11,30.8,159.65,,,,,,,,,,,,
REG,66279,11/15/2012,2.49,30.48,85.85,,,,,,,,,,,,
REG,66279,11/15/2012,5.11,30.8,159.65,,,,,,,,,,,,
REG,66279,11/16/2012,2.49,30.48,85.85,,,,,,,,,,,,
REG,66279,11/16/2012,5.11,30.8,159.65,,,,,,,,,,,,
REG,66328,11/10/2012,2.45,30.48,83.82,,,,,,,,,,,,
REG,66328,11/10/2012,5.15,30.8,161.7,,,,,,,,,,,,
REG,66328,11/11/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66328,11/12/2012,5.14,30.48,159.51,,,,,,,,,,,,
REG,66328,11/12/2012,2.46,30.8,85.21,,,,,,,,,,,,
REG,66328,11/15/2012,5.14,30.48,159.51,,,,,,,,,,,,
REG,66328,11/15/2012,2.46,30.8,85.21,,,,,,,,,,,,
REG,66328,11/16/2012,5.14,30.48,159.51,,,,,,,,,,,,
REG,66328,11/16/2012,2.46,30.8,85.21,,,,,,,,,,,,
REG,66329,11/12/2012,2.55,30.48,88.9,,,,,,,,,,,,
REG,66329,11/12/2012,5.05,30.8,156.57,,,,,,,,,,,,
REG,66329,11/13/2012,2.55,30.48,88.9,,,,,,,,,,,,
REG,66329,11/13/2012,5.05,30.8,156.57,,,,,,,,,,,,
REG,66329,11/14/2012,2.55,30.48,88.9,,,,,,,,,,,,
REG,66329,11/14/2012,5.05,30.8,156.57,,,,,,,,,,,,
REG,66329,11/15/2012,2.55,30.48,88.9,,,,,,,,,,,,
REG,66329,11/15/2012,5.05,30.8,156.57,,,,,,,,,,,,
REG,66329,11/16/2012,2.55,30.48,88.9,,,,,,,,,,,,
REG,66329,11/16/2012,5.05,30.8,156.57,,,,,,,,,,,,
REG,66376,11/11/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66376,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66376,11/13/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66376,11/14/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66376,11/15/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66377,11/11/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66377,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66377,11/13/2012,6.23,30.48,194.56,,,,,,,,,,,,
REG,66377,11/13/2012,1.37,30.8,49.79,,,,,,,,,,,,
REG,66377,11/14/2012,6.23,30.48,194.56,,,,,,,,,,,,
REG,66377,11/14/2012,1.37,30.8,49.79,,,,,,,,,,,,
REG,66377,11/15/2012,6.23,30.48,194.56,,,,,,,,,,,,
REG,66377,11/15/2012,1.37,30.8,49.79,,,,,,,,,,,,
REG,66419,11/10/2012,5.43,30.48,174.24,,,,,,,,,,,,
REG,66419,11/10/2012,2.17,30.8,70.33,,,,,,,,,,,,
REG,66419,11/13/2012,1.26,30.48,43.69,,,,,,,,,,,,
REG,66419,11/13/2012,6.34,30.8,202.25,,,,,,,,,,,,
REG,66419,11/14/2012,1.26,30.48,43.69,,,,,,,,,,,,
REG,66419,11/14/2012,6.34,30.8,202.25,,,,,,,,,,,,
REG,66419,11/15/2012,1.26,30.48,43.69,,,,,,,,,,,,
REG,66419,11/15/2012,6.34,30.8,202.25,,,,,,,,,,,,
REG,66419,11/16/2012,1.26,30.48,43.69,,,,,,,,,,,,
REG,66419,11/16/2012,6.34,30.8,202.25,,,,,,,,,,,,
REG,66474,11/11/2012,5.27,30.48,166.12,,,,,,,,,,,,
REG,66474,11/11/2012,2.33,30.8,78.54,,,,,,,,,,,,
REG,66474,11/12/2012,6.21,30.48,193.55,,,,,,,,,,,,
REG,66474,11/12/2012,1.39,30.8,50.82,,,,,,,,,,,,
REG,66474,11/13/2012,5.36,30.48,170.69,,,,,,,,,,,,
REG,66474,11/13/2012,2.24,30.8,73.92,,,,,,,,,,,,
REG,66474,11/14/2012,5.36,30.48,170.69,,,,,,,,,,,,
REG,66474,11/14/2012,2.24,30.8,73.92,,,,,,,,,,,,
REG,66474,11/15/2012,5.36,30.48,170.69,,,,,,,,,,,,
REG,66474,11/15/2012,2.24,30.8,73.92,,,,,,,,,,,,
REG,66517,11/12/2012,4.19,30.48,131.57,,,,,,,,,,,,
REG,66517,11/12/2012,3.41,30.8,113.45,,,,,,,,,,,,
REG,66517,11/13/2012,4.19,30.48,131.57,,,,,,,,,,,,
REG,66517,11/13/2012,3.41,30.8,113.45,,,,,,,,,,,,
REG,66517,11/14/2012,4.19,30.48,131.57,,,,,,,,,,,,
REG,66517,11/14/2012,3.41,30.8,113.45,,,,,,,,,,,,
REG,66517,11/15/2012,4.19,30.48,131.57,,,,,,,,,,,,
REG,66517,11/15/2012,3.41,30.8,113.45,,,,,,,,,,,,
REG,66517,11/16/2012,4.19,30.48,131.57,,,,,,,,,,,,
REG,66517,11/16/2012,3.41,30.8,113.45,,,,,,,,,,,,
REG,66537,11/10/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66537,11/11/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66537,11/12/2012,4.02,30.48,122.94,,,,,,,,,,,,
REG,66537,11/12/2012,3.58,30.8,122.17,,,,,,,,,,,,
REG,66537,11/13/2012,3.58,30.48,120.9,,,,,,,,,,,,
REG,66537,11/13/2012,4.02,30.8,124.23,,,,,,,,,,,,
REG,66537,11/14/2012,3.58,30.48,120.9,,,,,,,,,,,,
REG,66537,11/14/2012,4.02,30.8,124.23,,,,,,,,,,,,
REG,66538,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66538,11/13/2012,5.18,30.48,161.54,,,,,,,,,,,,
REG,66538,11/13/2012,2.42,30.8,83.16,,,,,,,,,,,,
REG,66538,11/14/2012,5.18,30.48,161.54,,,,,,,,,,,,
REG,66538,11/14/2012,2.42,30.8,83.16,,,,,,,,,,,,
REG,66538,11/15/2012,5.18,30.48,161.54,,,,,,,,,,,,
REG,66538,11/15/2012,2.42,30.8,83.16,,,,,,,,,,,,
REG,66538,11/16/2012,5.18,30.48,161.54,,,,,,,,,,,,
REG,66538,11/16/2012,2.42,30.8,83.16,,,,,,,,,,,,
REG,66626,11/10/2012,1.30,30.48,45.72,,,,,,,,,,,,
REG,66626,11/10/2012,6.30,30.8,200.2,,,,,,,,,,,,
REG,66626,11/12/2012,3.18,30.48,100.58,,,,,,,,,,,,
REG,66626,11/12/2012,4.42,30.8,144.76,,,,,,,,,,,,
REG,66626,11/13/2012,2.53,30.48,87.88,,,,,,,,,,,,
REG,66626,11/13/2012,5.07,30.8,157.59,,,,,,,,,,,,
REG,66626,11/15/2012,2.53,30.48,87.88,,,,,,,,,,,,
REG,66626,11/15/2012,5.07,30.8,157.59,,,,,,,,,,,,
REG,66626,11/16/2012,2.53,30.48,87.88,,,,,,,,,,,,
REG,66626,11/16/2012,5.07,30.8,157.59,,,,,,,,,,,,
REG,66645,11/10/2012,4.00,30.48,121.92,,,,,,,,,,,,
REG,66645,11/10/2012,4.00,30.8,123.2,,,,,,,,,,,,
REG,66645,11/11/2012,2.28,30.48,75.18,,,,,,,,,,,,
REG,66645,11/11/2012,5.32,30.8,170.43,,,,,,,,,,,,
REG,66645,11/12/2012,4.38,30.48,141.22,,,,,,,,,,,,
REG,66645,11/12/2012,3.22,30.8,103.69,,,,,,,,,,,,
REG,66645,11/13/2012,2.54,30.48,88.39,,,,,,,,,,,,
REG,66645,11/13/2012,5.06,30.8,157.08,,,,,,,,,,,,
REG,66645,11/14/2012,2.54,30.48,88.39,,,,,,,,,,,,
REG,66645,11/14/2012,5.06,30.8,157.08,,,,,,,,,,,,
REG,66646,11/10/2012,6.11,30.48,188.47,,,,,,,,,,,,
REG,66646,11/10/2012,1.49,30.8,55.95,,,,,,,,,,,,
REG,66646,11/13/2012,5.04,30.48,154.43,,,,,,,,,,,,
REG,66646,11/13/2012,2.56,30.8,90.35,,,,,,,,,,,,
REG,66646,11/14/2012,5.04,30.48,154.43,,,,,,,,,,,,
REG,66646,11/14/2012,2.56,30.8,90.35,,,,,,,,,,,,
REG,66646,11/15/2012,5.04,30.48,154.43,,,,,,,,,,,,
REG,66646,11/15/2012,2.56,30.8,90.35,,,,,,,,,,,,
REG,66646,11/16/2012,5.04,30.48,154.43,,,,,,,,,,,,
REG,66646,11/16/2012,2.56,30.8,90.35,,,,,,,,,,,,
REG,66649,11/12/2012,2.50,30.48,86.36,,,,,,,,,,,,
REG,66649,11/12/2012,5.10,30.8,159.13,,,,,,,,,,,,
REG,66649,11/13/2012,6.21,30.48,193.55,,,,,,,,,,,,
REG,66649,11/13/2012,1.39,30.8,50.82,,,,,,,,,,,,
REG,66649,11/14/2012,6.21,30.48,193.55,,,,,,,,,,,,
REG,66649,11/14/2012,1.39,30.8,50.82,,,,,,,,,,,,
REG,66649,11/15/2012,6.21,30.48,193.55,,,,,,,,,,,,
REG,66649,11/15/2012,1.39,30.8,50.82,,,,,,,,,,,,
REG,66649,11/16/2012,6.21,30.48,193.55,,,,,,,,,,,,
REG,66649,11/16/2012,1.39,30.8,50.82,,,,,,,,,,,,
REG,66658,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66658,11/13/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66658,11/14/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66658,11/15/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66658,11/16/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,66682,11/10/2012,6.10,30.48,187.96,,,,,,,,,,,,
REG,66682,11/10/2012,1.50,30.8,56.47,,,,,,,,,,,,
REG,66682,11/13/2012,5.16,30.48,160.53,,,,,,,,,,,,
REG,66682,11/13/2012,2.44,30.8,84.19,,,,,,,,,,,,
REG,66682,11/14/2012,5.16,30.48,160.53,,,,,,,,,,,,
REG,66682,11/14/2012,2.44,30.8,84.19,,,,,,,,,,,,
